x-axis,2
second,Volt
-1.00000000E+00,-2.49749E-03
-999.96800E-03,-2.09548E-03
-999.93600E-03,-2.09548E-03
-999.90400E-03,-3.30151E-03
-999.87200E-03,-3.70352E-03
-999.84000E-03,-3.30151E-03
-999.80800E-03,-2.49749E-03
-999.77600E-03,-2.89950E-03
-999.74400E-03,-2.49749E-03
-999.71200E-03,-2.89950E-03
-999.68000E-03,-3.30151E-03
-999.64800E-03,-4.10553E-03
-999.61600E-03,-5.31156E-03
-999.58400E-03,-5.71357E-03
-999.55200E-03,-5.71357E-03
-999.52000E-03,-5.31156E-03
-999.48800E-03,-4.50754E-03
-999.45600E-03,-3.70352E-03
-999.42400E-03,-3.70352E-03
-999.39200E-03,-3.70352E-03
-999.36000E-03,-3.70352E-03
-999.32800E-03,-3.30151E-03
-999.29600E-03,-3.70352E-03
-999.26400E-03,-4.10553E-03
-999.23200E-03,-3.70352E-03
-999.20000E-03,-3.70352E-03
-999.16800E-03,-3.30151E-03
-999.13600E-03,-3.70352E-03
-999.10400E-03,-3.70352E-03
-999.07200E-03,-3.70352E-03
-999.04000E-03,-3.30151E-03
-999.00800E-03,-3.30151E-03
-998.97600E-03,-2.89950E-03
-998.94400E-03,-2.89950E-03
-998.91200E-03,-2.09548E-03
-998.88000E-03,-889.45E-06
-998.84800E-03,-1.29146E-03
-998.81600E-03,-1.69347E-03
-998.78400E-03,-1.29146E-03
-998.75200E-03,-1.29146E-03
-998.72000E-03,-889.45E-06
-998.68800E-03,-487.44E-06
-998.65600E-03,-889.45E-06
-998.62400E-03,-487.44E-06
-998.59200E-03,+718.59E-06
-998.56000E-03,-85.43E-06
-998.52800E-03,-85.43E-06
-998.49600E-03,+316.58E-06
-998.46400E-03,-85.43E-06
-998.43200E-03,-85.43E-06
-998.40000E-03,-85.43E-06
-998.36800E-03,-889.45E-06
-998.33600E-03,-85.43E-06
-998.30400E-03,+1.12060E-03
-998.27200E-03,+2.32663E-03
-998.24000E-03,+2.32663E-03
-998.20800E-03,+2.72864E-03
-998.17600E-03,+3.13065E-03
-998.14400E-03,+2.72864E-03
-998.11200E-03,+2.72864E-03
-998.08000E-03,+1.92462E-03
-998.04800E-03,+3.13065E-03
-998.01600E-03,+3.53266E-03
-997.98400E-03,+3.53266E-03
-997.95200E-03,+3.53266E-03
-997.92000E-03,+4.33668E-03
-997.88800E-03,+4.73869E-03
-997.85600E-03,+4.33668E-03
-997.82400E-03,+3.93467E-03
-997.79200E-03,+3.93467E-03
-997.76000E-03,+4.73869E-03
-997.72800E-03,+4.33668E-03
-997.69600E-03,+3.93467E-03
-997.66400E-03,+3.93467E-03
-997.63200E-03,+3.93467E-03
-997.60000E-03,+3.93467E-03
-997.56800E-03,+3.53266E-03
-997.53600E-03,+3.53266E-03
-997.50400E-03,+3.93467E-03
-997.47200E-03,+3.93467E-03
-997.44000E-03,+3.93467E-03
-997.40800E-03,+4.73869E-03
-997.37600E-03,+5.14070E-03
-997.34400E-03,+5.54271E-03
-997.31200E-03,+5.54271E-03
-997.28000E-03,+5.54271E-03
-997.24800E-03,+5.54271E-03
-997.21600E-03,+5.14070E-03
-997.18400E-03,+4.33668E-03
-997.15200E-03,+3.93467E-03
-997.12000E-03,+4.33668E-03
-997.08800E-03,+5.94472E-03
-997.05600E-03,+6.34673E-03
-997.02400E-03,+6.34673E-03
-996.99200E-03,+6.34673E-03
-996.96000E-03,+5.54271E-03
-996.92800E-03,+5.14070E-03
-996.89600E-03,+5.94472E-03
-996.86400E-03,+7.15075E-03
-996.83200E-03,+7.55276E-03
-996.80000E-03,+8.75879E-03
-996.76800E-03,+8.35678E-03
-996.73600E-03,+7.55276E-03
-996.70400E-03,+6.34673E-03
-996.67200E-03,+5.94472E-03
-996.64000E-03,+6.34673E-03
-996.60800E-03,+6.34673E-03
-996.57600E-03,+6.74874E-03
-996.54400E-03,+6.34673E-03
-996.51200E-03,+6.74874E-03
-996.48000E-03,+7.15075E-03
-996.44800E-03,+7.15075E-03
-996.41600E-03,+6.74874E-03
-996.38400E-03,+7.95477E-03
-996.35200E-03,+7.95477E-03
-996.32000E-03,+7.95477E-03
-996.28800E-03,+7.55276E-03
-996.25600E-03,+7.95477E-03
-996.22400E-03,+8.35678E-03
-996.19200E-03,+9.16080E-03
-996.16000E-03,+8.75879E-03
-996.12800E-03,+8.75879E-03
-996.09600E-03,+7.55276E-03
-996.06400E-03,+7.15075E-03
-996.03200E-03,+7.15075E-03
-996.00000E-03,+8.35678E-03
-995.96800E-03,+9.56281E-03
-995.93600E-03,+9.56281E-03
-995.90400E-03,+8.75879E-03
-995.87200E-03,+8.35678E-03
-995.84000E-03,+8.35678E-03
-995.80800E-03,+8.35678E-03
-995.77600E-03,+8.35678E-03
-995.74400E-03,+7.95477E-03
-995.71200E-03,+7.15075E-03
-995.68000E-03,+7.55276E-03
