x-axis,FFT
-9.42944E+03,
-9.41418E+03,
-9.39893E+03,
-9.38367E+03,
-9.36841E+03,
-9.35315E+03,
-9.33789E+03,
-9.32263E+03,
-9.30737E+03,
-9.29211E+03,
-9.27686E+03,
-9.26160E+03,
-9.24634E+03,
-9.23108E+03,
-9.21582E+03,
-9.20056E+03,
-9.18530E+03,
-9.17004E+03,
-9.15479E+03,
-9.13953E+03,
-9.12427E+03,
-9.10901E+03,
-9.09375E+03,
-9.07849E+03,
-9.06323E+03,
-9.04797E+03,
-9.03271E+03,
-9.01746E+03,
-9.00220E+03,
-8.98694E+03,
-8.97168E+03,
-8.95642E+03,
-8.94116E+03,
-8.92590E+03,
-8.91064E+03,
-8.89539E+03,
-8.88013E+03,
-8.86487E+03,
-8.84961E+03,
-8.83435E+03,
-8.81909E+03,
-8.80383E+03,
-8.78857E+03,
-8.77332E+03,
-8.75806E+03,
-8.74280E+03,
-8.72754E+03,
-8.71228E+03,
-8.69702E+03,
-8.68176E+03,
-8.66650E+03,
-8.65125E+03,
-8.63599E+03,
-8.62073E+03,
-8.60547E+03,
-8.59021E+03,
-8.57495E+03,
-8.55969E+03,
-8.54443E+03,
-8.52917E+03,
-8.51392E+03,
-8.49866E+03,
-8.48340E+03,
-8.46814E+03,
-8.45288E+03,
-8.43762E+03,
-8.42236E+03,
-8.40710E+03,
-8.39185E+03,
-8.37659E+03,
-8.36133E+03,
-8.34607E+03,
-8.33081E+03,
-8.31555E+03,
-8.30029E+03,
-8.28503E+03,
-8.26978E+03,
-8.25452E+03,
-8.23926E+03,
-8.22400E+03,
-8.20874E+03,
-8.19348E+03,
-8.17822E+03,
-8.16296E+03,
-8.14771E+03,
-8.13245E+03,
-8.11719E+03,
-8.10193E+03,
-8.08667E+03,
-8.07141E+03,
-8.05615E+03,
-8.04089E+03,
-8.02563E+03,
-8.01038E+03,
-7.99512E+03,
-7.97986E+03,
-7.96460E+03,
-7.94934E+03,
-7.93408E+03,
-7.91882E+03,
-7.90356E+03,
-7.88831E+03,
-7.87305E+03,
-7.85779E+03,
-7.84253E+03,
-7.82727E+03,
-7.81201E+03,
-7.79675E+03,
-7.78149E+03,
-7.76624E+03,
-7.75098E+03,
-7.73572E+03,
-7.72046E+03,
-7.70520E+03,
-7.68994E+03,
-7.67468E+03,
-7.65942E+03,
-7.64417E+03,
-7.62891E+03,
-7.61365E+03,
-7.59839E+03,
-7.58313E+03,
-7.56787E+03,
-7.55261E+03,
-7.53735E+03,
-7.52209E+03,
-7.50684E+03,
-7.49158E+03,
-7.47632E+03,
-7.46106E+03,
-7.44580E+03,
-7.43054E+03,
-7.41528E+03,
-7.40002E+03,
-7.38477E+03,
-7.36951E+03,
-7.35425E+03,
-7.33899E+03,
-7.32373E+03,
-7.30847E+03,
-7.29321E+03,
-7.27795E+03,
-7.26270E+03,
-7.24744E+03,
-7.23218E+03,
-7.21692E+03,
-7.20166E+03,
-7.18640E+03,
-7.17114E+03,
-7.15588E+03,
-7.14063E+03,
-7.12537E+03,
-7.11011E+03,
-7.09485E+03,
-7.07959E+03,
-7.06433E+03,
-7.04907E+03,
-7.03381E+03,
-7.01855E+03,
-7.00330E+03,
-6.98804E+03,
-6.97278E+03,
-6.95752E+03,
-6.94226E+03,
-6.92700E+03,
-6.91174E+03,
-6.89648E+03,
-6.88123E+03,
-6.86597E+03,
-6.85071E+03,
-6.83545E+03,
-6.82019E+03,
-6.80493E+03,
-6.78967E+03,
-6.77441E+03,
-6.75916E+03,
-6.74390E+03,
-6.72864E+03,
-6.71338E+03,
-6.69812E+03,
-6.68286E+03,
-6.66760E+03,
-6.65234E+03,
-6.63708E+03,
-6.62183E+03,
-6.60657E+03,
-6.59131E+03,
-6.57605E+03,
-6.56079E+03,
-6.54553E+03,
-6.53027E+03,
-6.51501E+03,
-6.49976E+03,
-6.48450E+03,
-6.46924E+03,
-6.45398E+03,
-6.43872E+03,
-6.42346E+03,
-6.40820E+03,
-6.39294E+03,
-6.37769E+03,
-6.36243E+03,
-6.34717E+03,
-6.33191E+03,
-6.31665E+03,
-6.30139E+03,
-6.28613E+03,
-6.27087E+03,
-6.25562E+03,
-6.24036E+03,
-6.22510E+03,
-6.20984E+03,
-6.19458E+03,
-6.17932E+03,
-6.16406E+03,
-6.14880E+03,
-6.13354E+03,
-6.11829E+03,
-6.10303E+03,
-6.08777E+03,
-6.07251E+03,
-6.05725E+03,
-6.04199E+03,
-6.02673E+03,
-6.01147E+03,
-5.99622E+03,
-5.98096E+03,
-5.96570E+03,
-5.95044E+03,
-5.93518E+03,
-5.91992E+03,
-5.90466E+03,
-5.88940E+03,
-5.87415E+03,
-5.85889E+03,
-5.84363E+03,
-5.82837E+03,
-5.81311E+03,
-5.79785E+03,
-5.78259E+03,
-5.76733E+03,
-5.75208E+03,
-5.73682E+03,
-5.72156E+03,
-5.70630E+03,
-5.69104E+03,
-5.67578E+03,
-5.66052E+03,
-5.64526E+03,
-5.63000E+03,
-5.61475E+03,
-5.59949E+03,
-5.58423E+03,
-5.56897E+03,
-5.55371E+03,
-5.53845E+03,
-5.52319E+03,
-5.50793E+03,
-5.49268E+03,
-5.47742E+03,
-5.46216E+03,
-5.44690E+03,
-5.43164E+03,
-5.41638E+03,
-5.40112E+03,
-5.38586E+03,
-5.37061E+03,
-5.35535E+03,
-5.34009E+03,
-5.32483E+03,
-5.30957E+03,
-5.29431E+03,
-5.27905E+03,
-5.26379E+03,
-5.24854E+03,
-5.23328E+03,
-5.21802E+03,
-5.20276E+03,
-5.18750E+03,
-5.17224E+03,
-5.15698E+03,
-5.14172E+03,
-5.12646E+03,
-5.11121E+03,
-5.09595E+03,
-5.08069E+03,
-5.06543E+03,
-5.05017E+03,
-5.03491E+03,
-5.01965E+03,
-5.00439E+03,
-4.98914E+03,
-4.97388E+03,
-4.95862E+03,
-4.94336E+03,
-4.92810E+03,
-4.91284E+03,
-4.89758E+03,
-4.88232E+03,
-4.86707E+03,
-4.85181E+03,
-4.83655E+03,
-4.82129E+03,
-4.80603E+03,
-4.79077E+03,
-4.77551E+03,
-4.76025E+03,
-4.74500E+03,
-4.72974E+03,
-4.71448E+03,
-4.69922E+03,
-4.68396E+03,
-4.66870E+03,
-4.65344E+03,
-4.63818E+03,
-4.62292E+03,
-4.60767E+03,
-4.59241E+03,
-4.57715E+03,
-4.56189E+03,
-4.54663E+03,
-4.53137E+03,
-4.51611E+03,
-4.50085E+03,
-4.48560E+03,
-4.47034E+03,
-4.45508E+03,
-4.43982E+03,
-4.42456E+03,
-4.40930E+03,
-4.39404E+03,
-4.37878E+03,
-4.36353E+03,
-4.34827E+03,
-4.33301E+03,
-4.31775E+03,
-4.30249E+03,
-4.28723E+03,
-4.27197E+03,
-4.25671E+03,
-4.24146E+03,
-4.22620E+03,
-4.21094E+03,
-4.19568E+03,
-4.18042E+03,
-4.16516E+03,
-4.14990E+03,
-4.13464E+03,
-4.11938E+03,
-4.10413E+03,
-4.08887E+03,
-4.07361E+03,
-4.05835E+03,
-4.04309E+03,
-4.02783E+03,
-4.01257E+03,
-3.99731E+03,
-3.98206E+03,
-3.96680E+03,
-3.95154E+03,
-3.93628E+03,
-3.92102E+03,
-3.90576E+03,
-3.89050E+03,
-3.87524E+03,
-3.85999E+03,
-3.84473E+03,
-3.82947E+03,
-3.81421E+03,
-3.79895E+03,
-3.78369E+03,
-3.76843E+03,
-3.75317E+03,
-3.73792E+03,
-3.72266E+03,
-3.70740E+03,
-3.69214E+03,
-3.67688E+03,
-3.66162E+03,
-3.64636E+03,
-3.63110E+03,
-3.61584E+03,
-3.60059E+03,
-3.58533E+03,
-3.57007E+03,
-3.55481E+03,
-3.53955E+03,
-3.52429E+03,
-3.50903E+03,
-3.49377E+03,
-3.47852E+03,
-3.46326E+03,
-3.44800E+03,
-3.43274E+03,
-3.41748E+03,
-3.40222E+03,
-3.38696E+03,
-3.37170E+03,
-3.35645E+03,
-3.34119E+03,
-3.32593E+03,
-3.31067E+03,
-3.29541E+03,
-3.28015E+03,
-3.26489E+03,
-3.24963E+03,
-3.23438E+03,
-3.21912E+03,
-3.20386E+03,
-3.18860E+03,
-3.17334E+03,
-3.15808E+03,
-3.14282E+03,
-3.12756E+03,
-3.11230E+03,
-3.09705E+03,
-3.08179E+03,
-3.06653E+03,
-3.05127E+03,
-3.03601E+03,
-3.02075E+03,
-3.00549E+03,
-2.99023E+03,
-2.97498E+03,
-2.95972E+03,
-2.94446E+03,
-2.92920E+03,
-2.91394E+03,
-2.89868E+03,
-2.88342E+03,
-2.86816E+03,
-2.85291E+03,
-2.83765E+03,
-2.82239E+03,
-2.80713E+03,
-2.79187E+03,
-2.77661E+03,
-2.76135E+03,
-2.74609E+03,
-2.73083E+03,
-2.71558E+03,
-2.70032E+03,
-2.68506E+03,
-2.66980E+03,
-2.65454E+03,
-2.63928E+03,
-2.62402E+03,
-2.60876E+03,
-2.59351E+03,
-2.57825E+03,
-2.56299E+03,
-2.54773E+03,
-2.53247E+03,
-2.51721E+03,
-2.50195E+03,
-2.48669E+03,
-2.47144E+03,
-2.45618E+03,
-2.44092E+03,
-2.42566E+03,
-2.41040E+03,
-2.39514E+03,
-2.37988E+03,
-2.36462E+03,
-2.34937E+03,
-2.33411E+03,
-2.31885E+03,
-2.30359E+03,
-2.28833E+03,
-2.27307E+03,
-2.25781E+03,
-2.24255E+03,
-2.22729E+03,
-2.21204E+03,
-2.19678E+03,
-2.18152E+03,
-2.16626E+03,
-2.15100E+03,
-2.13574E+03,
-2.12048E+03,
-2.10522E+03,
-2.08997E+03,
-2.07471E+03,
-2.05945E+03,
-2.04419E+03,
-2.02893E+03,
-2.01367E+03,
-1.99841E+03,
-1.98315E+03,
-1.96790E+03,
-1.95264E+03,
-1.93738E+03,
-1.92212E+03,
-1.90686E+03,
-1.89160E+03,
-1.87634E+03,
-1.86108E+03,
-1.84583E+03,
-1.83057E+03,
-1.81531E+03,
-1.80005E+03,
-1.78479E+03,
-1.76953E+03,
-1.75427E+03,
-1.73901E+03,
-1.72375E+03,
-1.70850E+03,
-1.69324E+03,
-1.67798E+03,
-1.66272E+03,
-1.64746E+03,
-1.63220E+03,
-1.61694E+03,
-1.60168E+03,
-1.58643E+03,
-1.57117E+03,
-1.55591E+03,
-1.54065E+03,
-1.52539E+03,
-1.51013E+03,
-1.49487E+03,
-1.47961E+03,
-1.46436E+03,
-1.44910E+03,
-1.43384E+03,
-1.41858E+03,
-1.40332E+03,
-1.38806E+03,
-1.37280E+03,
-1.35754E+03,
-1.34229E+03,
-1.32703E+03,
-1.31177E+03,
-1.29651E+03,
-1.28125E+03,
-1.26599E+03,
-1.25073E+03,
-1.23547E+03,
-1.22021E+03,
-1.20496E+03,
-1.18970E+03,
-1.17444E+03,
-1.15918E+03,
-1.14392E+03,
-1.12866E+03,
-1.11340E+03,
-1.09814E+03,
-1.08289E+03,
-1.06763E+03,
-1.05237E+03,
-1.03711E+03,
-1.02185E+03,
-1.00659E+03,
-991.33E+00,
-976.07E+00,
-960.82E+00,
-945.56E+00,
-930.30E+00,
-915.04E+00,
-899.78E+00,
-884.52E+00,
-869.26E+00,
-854.00E+00,
-838.75E+00,
-823.49E+00,
-808.23E+00,
-792.97E+00,
-777.71E+00,
-762.45E+00,
-747.19E+00,
-731.93E+00,
-716.67E+00,
-701.42E+00,
-686.16E+00,
-670.90E+00,
-655.64E+00,
-640.38E+00,
-625.12E+00,
-609.86E+00,
-594.60E+00,
-579.35E+00,
-564.09E+00,
-548.83E+00,
-533.57E+00,
-518.31E+00,
-503.05E+00,
-487.79E+00,
-472.53E+00,
-457.28E+00,
-442.02E+00,
-426.76E+00,
-411.50E+00,
-396.24E+00,
-380.98E+00,
-365.72E+00,
-350.46E+00,
-335.21E+00,
-319.95E+00,
-304.69E+00,
-289.43E+00,
-274.17E+00,
-258.91E+00,
-243.65E+00,
-228.39E+00,
-213.13E+00,
-197.88E+00,
-182.62E+00,
-167.36E+00,
-152.10E+00,
-136.84E+00,
-121.58E+00,
-106.32E+00,
-91.06E+00,
-75.81E+00,
-60.55E+00,
-45.29E+00,
-30.03E+00,
-14.77E+00,
+490E-03,+11.3E-06
+15.75E+00,+16.0E-06
+31.01E+00,+10.7E-06
+46.26E+00,+65.8E-06
+61.52E+00,+42.0E-06
+76.78E+00,+3.1E-06
+92.04E+00,+4.6E-06
+107.30E+00,+44.7E-06
+122.56E+00,+24.3E-06
+137.82E+00,+16.7E-06
+153.08E+00,+43.8E-06
+168.33E+00,+33.5E-06
+183.59E+00,+8.5E-06
+198.85E+00,+6.9E-06
+214.11E+00,+20.6E-06
+229.37E+00,+17.8E-06
+244.63E+00,+9.9E-06
+259.89E+00,+11.6E-06
+275.15E+00,+27.0E-06
+290.41E+00,+13.0E-06
+305.66E+00,+9.6E-06
+320.92E+00,+13.4E-06
+336.18E+00,+20.2E-06
+351.44E+00,+7.6E-06
+366.70E+00,+3.8E-06
+381.96E+00,+6.9E-06
+397.22E+00,+3.2E-06
+412.48E+00,+5.4E-06
+427.73E+00,+6.3E-06
+442.99E+00,+14.0E-06
+458.25E+00,+2.9E-06
+473.51E+00,+4.7E-06
+488.77E+00,+5.8E-06
+504.03E+00,+5.2E-06
+519.29E+00,+5.7E-06
+534.55E+00,+3.1E-06
+549.80E+00,+3.0E-06
+565.06E+00,+4.9E-06
+580.32E+00,+5.0E-06
+595.58E+00,+4.3E-06
+610.84E+00,+9.0E-06
+626.10E+00,+5.0E-06
+641.36E+00,+8.3E-06
+656.62E+00,+6.2E-06
+671.88E+00,+1.8E-06
+687.13E+00,+1.6E-06
+702.39E+00,+5.3E-06
+717.65E+00,+7.7E-06
+732.91E+00,+9.8E-06
+748.17E+00,+6.0E-06
+763.43E+00,+2.7E-06
+778.69E+00,+4.0E-06
+793.95E+00,+3.1E-06
+809.20E+00,+1.9E-06
+824.46E+00,+2.7E-06
+839.72E+00,+1.7E-06
+854.98E+00,+1.4E-06
+870.24E+00,+1.2E-06
+885.50E+00,+3.5E-06
+900.76E+00,+8.0E-06
+916.02E+00,+5.8E-06
+931.27E+00,+4.0E-06
+946.53E+00,+5.0E-06
+961.79E+00,+3.3E-06
+977.05E+00,+4.9E-06
+992.31E+00,+2.2E-06
+1.00757E+03,+3.0E-06
+1.02283E+03,+5.9E-06
+1.03809E+03,+1.4E-06
+1.05334E+03,+17.4E-06
+1.06860E+03,+9.0E-06
+1.08386E+03,+3.4E-06
+1.09912E+03,+2.5E-06
+1.11438E+03,+2.0E-06
+1.12964E+03,+3.3E-06
+1.14490E+03,+3.9E-06
+1.16016E+03,+4.0E-06
+1.17542E+03,+4.8E-06
+1.19067E+03,+4.1E-06
+1.20593E+03,+5.7E-06
+1.22119E+03,+4.9E-06
+1.23645E+03,+1.8E-06
+1.25171E+03,+4.6E-06
+1.26697E+03,+8.3E-06
+1.28223E+03,+8.3E-06
+1.29749E+03,+11.6E-06
+1.31274E+03,+5.6E-06
+1.32800E+03,+7.2E-06
+1.34326E+03,+17.2E-06
+1.35852E+03,+8.8E-06
+1.37378E+03,+14.6E-06
+1.38904E+03,+19.4E-06
+1.40430E+03,+16.1E-06
+1.41956E+03,+14.9E-06
+1.43481E+03,+14.3E-06
+1.45007E+03,+6.0E-06
+1.46533E+03,+36.0E-06
+1.48059E+03,+630.9E-06
+1.49585E+03,+3.5525E-03
+1.51111E+03,+2.6209E-03
+1.52637E+03,+179.6E-06
+1.54163E+03,+43.0E-06
+1.55688E+03,+13.2E-06
+1.57214E+03,+5.1E-06
+1.58740E+03,+9.2E-06
+1.60266E+03,+4.1E-06
+1.61792E+03,+6.2E-06
+1.63318E+03,+5.3E-06
+1.64844E+03,+7.8E-06
+1.66370E+03,+10.2E-06
+1.67896E+03,+6.2E-06
+1.69421E+03,+2.3E-06
+1.70947E+03,+4.3E-06
+1.72473E+03,+5.9E-06
+1.73999E+03,+5.1E-06
+1.75525E+03,+6.2E-06
+1.77051E+03,+4.0E-06
+1.78577E+03,+5.9E-06
+1.80103E+03,+5.3E-06
+1.81628E+03,+2.1E-06
+1.83154E+03,+900E-09
+1.84680E+03,+3.6E-06
+1.86206E+03,+2.3E-06
+1.87732E+03,+4.2E-06
+1.89258E+03,+2.8E-06
+1.90784E+03,+5.9E-06
+1.92310E+03,+3.1E-06
+1.93835E+03,+2.5E-06
+1.95361E+03,+8.5E-06
+1.96887E+03,+6.3E-06
+1.98413E+03,+9.2E-06
+1.99939E+03,+2.2E-06
+2.01465E+03,+1.3E-06
+2.02991E+03,+5.2E-06
+2.04517E+03,+3.6E-06
+2.06042E+03,+7.0E-06
+2.07568E+03,+4.3E-06
+2.09094E+03,+2.6E-06
+2.10620E+03,+2.2E-06
+2.12146E+03,+5.8E-06
+2.13672E+03,+4.9E-06
+2.15198E+03,+4.2E-06
+2.16724E+03,+5.3E-06
+2.18250E+03,+6.0E-06
+2.19775E+03,+8.6E-06
+2.21301E+03,+6.8E-06
+2.22827E+03,+11.1E-06
+2.24353E+03,+8.0E-06
+2.25879E+03,+3.5E-06
+2.27405E+03,+2.1E-06
+2.28931E+03,+4.9E-06
+2.30457E+03,+5.3E-06
+2.31982E+03,+6.0E-06
+2.33508E+03,+2.0E-06
+2.35034E+03,+3.5E-06
+2.36560E+03,+4.6E-06
+2.38086E+03,+6.4E-06
+2.39612E+03,+5.8E-06
+2.41138E+03,+4.2E-06
+2.42664E+03,+1.2E-06
+2.44189E+03,+2.6E-06
+2.45715E+03,+2.0E-06
+2.47241E+03,+4.0E-06
+2.48767E+03,+7.3E-06
+2.50293E+03,+5.3E-06
+2.51819E+03,+4.3E-06
+2.53345E+03,+4.5E-06
+2.54871E+03,+2.1E-06
+2.56396E+03,+4.9E-06
+2.57922E+03,+7.3E-06
+2.59448E+03,+4.4E-06
+2.60974E+03,+2.2E-06
+2.62500E+03,+4.3E-06
+2.64026E+03,+1.2E-06
+2.65552E+03,+3.2E-06
+2.67078E+03,+2.1E-06
+2.68604E+03,+5.6E-06
+2.70129E+03,+3.9E-06
+2.71655E+03,+3.6E-06
+2.73181E+03,+5.1E-06
+2.74707E+03,+2.4E-06
+2.76233E+03,+3.2E-06
+2.77759E+03,+4.0E-06
+2.79285E+03,+4.3E-06
+2.80811E+03,+3.2E-06
+2.82336E+03,+8.8E-06
+2.83862E+03,+8.2E-06
+2.85388E+03,+7.8E-06
+2.86914E+03,+1.5E-06
+2.88440E+03,+2.6E-06
+2.89966E+03,+2.7E-06
+2.91492E+03,+2.2E-06
+2.93018E+03,+8.1E-06
+2.94543E+03,+6.2E-06
+2.96069E+03,+5.1E-06
+2.97595E+03,+4.2E-06
+2.99121E+03,+75.9E-06
+3.00647E+03,+133.6E-06
+3.02173E+03,+13.7E-06
+3.03699E+03,+8.1E-06
+3.05225E+03,+6.2E-06
+3.06750E+03,+3.1E-06
+3.08276E+03,+3.7E-06
+3.09802E+03,+3.5E-06
+3.11328E+03,+2.5E-06
+3.12854E+03,+4.9E-06
+3.14380E+03,+6.6E-06
+3.15906E+03,+4.7E-06
+3.17432E+03,+8.1E-06
+3.18958E+03,+8.7E-06
+3.20483E+03,+11.6E-06
+3.22009E+03,+3.5E-06
+3.23535E+03,+3.6E-06
+3.25061E+03,+4.8E-06
+3.26587E+03,+2.8E-06
+3.28113E+03,+3.1E-06
+3.29639E+03,+600E-09
+3.31165E+03,+3.7E-06
+3.32690E+03,+8.4E-06
+3.34216E+03,+10.7E-06
+3.35742E+03,+5.8E-06
+3.37268E+03,+1.8E-06
+3.38794E+03,+7.5E-06
+3.40320E+03,+7.9E-06
+3.41846E+03,+3.7E-06
+3.43372E+03,+5.0E-06
+3.44897E+03,+1.5E-06
+3.46423E+03,+1.2E-06
+3.47949E+03,+3.6E-06
+3.49475E+03,+1.8E-06
+3.51001E+03,+5.6E-06
+3.52527E+03,+4.4E-06
+3.54053E+03,+4.3E-06
+3.55579E+03,+2.0E-06
+3.57104E+03,+4.2E-06
+3.58630E+03,+9.2E-06
+3.60156E+03,+2.8E-06
+3.61682E+03,+1.8E-06
+3.63208E+03,+3.7E-06
+3.64734E+03,+8.7E-06
+3.66260E+03,+10.1E-06
+3.67786E+03,+4.5E-06
+3.69312E+03,+4.5E-06
+3.70837E+03,+11.9E-06
+3.72363E+03,+11.0E-06
+3.73889E+03,+11.8E-06
+3.75415E+03,+20.1E-06
+3.76941E+03,+17.0E-06
+3.78467E+03,+5.2E-06
+3.79993E+03,+6.3E-06
+3.81519E+03,+8.3E-06
+3.83044E+03,+7.5E-06
+3.84570E+03,+3.6E-06
+3.86096E+03,+6.9E-06
+3.87622E+03,+5.0E-06
+3.89148E+03,+3.9E-06
+3.90674E+03,+9.3E-06
+3.92200E+03,+3.3E-06
+3.93726E+03,+2.7E-06
+3.95251E+03,+2.8E-06
+3.96777E+03,+4.1E-06
+3.98303E+03,+5.5E-06
+3.99829E+03,+3.3E-06
+4.01355E+03,+1.8E-06
+4.02881E+03,+2.3E-06
+4.04407E+03,+700E-09
+4.05933E+03,+2.5E-06
+4.07458E+03,+3.5E-06
+4.08984E+03,+4.2E-06
+4.10510E+03,+1.4E-06
+4.12036E+03,+900E-09
+4.13562E+03,+3.7E-06
+4.15088E+03,+2.9E-06
+4.16614E+03,+4.8E-06
+4.18140E+03,+6.3E-06
+4.19666E+03,+3.0E-06
+4.21191E+03,+1.7E-06
+4.22717E+03,+3.5E-06
+4.24243E+03,+1.5E-06
+4.25769E+03,+2.5E-06
+4.27295E+03,+4.7E-06
+4.28821E+03,+5.5E-06
+4.30347E+03,+1.9E-06
+4.31873E+03,+4.6E-06
+4.33398E+03,+1.4E-06
+4.34924E+03,+1.2E-06
+4.36450E+03,+3.0E-06
+4.37976E+03,+5.2E-06
+4.39502E+03,+6.3E-06
+4.41028E+03,+3.3E-06
+4.42554E+03,+3.9E-06
+4.44080E+03,+2.7E-06
+4.45605E+03,+2.2E-06
+4.47131E+03,+1.4E-06
+4.48657E+03,+11.6E-06
+4.50183E+03,+46.3E-06
+4.51709E+03,+16.5E-06
+4.53235E+03,+3.5E-06
+4.54761E+03,+2.8E-06
+4.56287E+03,+2.0E-06
+4.57813E+03,+1.2E-06
+4.59338E+03,+3.5E-06
+4.60864E+03,+1.8E-06
+4.62390E+03,+1.7E-06
+4.63916E+03,+4.6E-06
+4.65442E+03,+4.8E-06
+4.66968E+03,+6.8E-06
+4.68494E+03,+3.5E-06
+4.70020E+03,+2.8E-06
+4.71545E+03,+2.6E-06
+4.73071E+03,+2.5E-06
+4.74597E+03,+4.4E-06
+4.76123E+03,+1.1E-06
+4.77649E+03,+1.4E-06
+4.79175E+03,+3.7E-06
+4.80701E+03,+2.7E-06
+4.82227E+03,+3.9E-06
+4.83752E+03,+1.9E-06
+4.85278E+03,+3.1E-06
+4.86804E+03,+1.2E-06
+4.88330E+03,+2.3E-06
+4.89856E+03,+2.0E-06
+4.91382E+03,+5.3E-06
+4.92908E+03,+7.5E-06
+4.94434E+03,+3.1E-06
+4.95959E+03,+4.9E-06
+4.97485E+03,+2.3E-06
+4.99011E+03,+4.1E-06
