x-axis,FFT
Hertz,Volt
+114.28882E+03,
+114.31934E+03,
+114.34985E+03,
+114.38037E+03,
+114.41089E+03,
+114.44141E+03,
+114.47192E+03,
+114.50244E+03,
+114.53296E+03,
+114.56348E+03,
+114.59399E+03,
+114.62451E+03,
+114.65503E+03,
+114.68555E+03,
+114.71606E+03,
+114.74658E+03,
+114.77710E+03,
+114.80762E+03,
+114.83813E+03,
+114.86865E+03,
+114.89917E+03,
+114.92969E+03,
+114.96021E+03,
+114.99072E+03,
+115.02124E+03,
+115.05176E+03,
+115.08228E+03,
+115.11279E+03,
+115.14331E+03,
+115.17383E+03,
+115.20435E+03,
+115.23486E+03,
+115.26538E+03,
+115.29590E+03,
+115.32642E+03,
+115.35693E+03,
+115.38745E+03,
+115.41797E+03,
+115.44849E+03,
+115.47900E+03,
+115.50952E+03,
+115.54004E+03,
+115.57056E+03,
+115.60107E+03,
+115.63159E+03,
+115.66211E+03,
+115.69263E+03,
+115.72314E+03,
+115.75366E+03,
+115.78418E+03,
+115.81470E+03,
+115.84521E+03,
+115.87573E+03,
+115.90625E+03,
+115.93677E+03,
+115.96729E+03,
+115.99780E+03,
+116.02832E+03,
+116.05884E+03,
+116.08936E+03,
+116.11987E+03,
+116.15039E+03,
+116.18091E+03,
+116.21143E+03,
+116.24194E+03,
+116.27246E+03,
+116.30298E+03,
+116.33350E+03,
+116.36401E+03,
+116.39453E+03,
+116.42505E+03,
+116.45557E+03,
+116.48608E+03,
+116.51660E+03,
+116.54712E+03,
+116.57764E+03,
+116.60815E+03,
+116.63867E+03,
+116.66919E+03,
+116.69971E+03,
+116.73022E+03,
+116.76074E+03,
+116.79126E+03,
+116.82178E+03,
+116.85229E+03,
+116.88281E+03,
+116.91333E+03,
+116.94385E+03,
+116.97437E+03,
+117.00488E+03,
+117.03540E+03,
+117.06592E+03,
+117.09644E+03,
+117.12695E+03,
+117.15747E+03,
+117.18799E+03,
+117.21851E+03,
+117.24902E+03,
+117.27954E+03,
+117.31006E+03,
+117.34058E+03,
+117.37109E+03,
+117.40161E+03,
+117.43213E+03,
+117.46265E+03,
+117.49316E+03,
+117.52368E+03,
+117.55420E+03,
+117.58472E+03,
+117.61523E+03,
+117.64575E+03,
+117.67627E+03,
+117.70679E+03,
+117.73730E+03,
+117.76782E+03,
+117.79834E+03,
+117.82886E+03,
+117.85938E+03,
+117.88989E+03,
+117.92041E+03,
+117.95093E+03,
+117.98145E+03,
+118.01196E+03,
+118.04248E+03,
+118.07300E+03,
+118.10352E+03,
+118.13403E+03,
+118.16455E+03,
+118.19507E+03,
+118.22559E+03,
+118.25610E+03,
+118.28662E+03,
+118.31714E+03,
+118.34766E+03,
+118.37817E+03,
+118.40869E+03,
+118.43921E+03,
+118.46973E+03,
+118.50024E+03,
+118.53076E+03,
+118.56128E+03,
+118.59180E+03,
+118.62231E+03,
+118.65283E+03,
+118.68335E+03,
+118.71387E+03,
+118.74438E+03,
+118.77490E+03,
+118.80542E+03,
+118.83594E+03,
+118.86646E+03,
+118.89697E+03,
+118.92749E+03,
+118.95801E+03,
+118.98853E+03,
+119.01904E+03,
+119.04956E+03,
+119.08008E+03,
+119.11060E+03,
+119.14111E+03,
+119.17163E+03,
+119.20215E+03,
+119.23267E+03,
+119.26318E+03,
+119.29370E+03,
+119.32422E+03,
+119.35474E+03,
+119.38525E+03,
+119.41577E+03,
+119.44629E+03,
+119.47681E+03,
+119.50732E+03,
+119.53784E+03,
+119.56836E+03,
+119.59888E+03,
+119.62939E+03,
+119.65991E+03,
+119.69043E+03,
+119.72095E+03,
+119.75146E+03,
+119.78198E+03,
+119.81250E+03,
+119.84302E+03,
+119.87354E+03,
+119.90405E+03,
+119.93457E+03,
+119.96509E+03,
+119.99561E+03,
+120.02612E+03,
+120.05664E+03,
+120.08716E+03,
+120.11768E+03,
+120.14819E+03,
+120.17871E+03,
+120.20923E+03,
+120.23975E+03,
+120.27026E+03,
+120.30078E+03,
+120.33130E+03,
+120.36182E+03,
+120.39233E+03,
+120.42285E+03,
+120.45337E+03,
+120.48389E+03,
+120.51440E+03,
+120.54492E+03,
+120.57544E+03,
+120.60596E+03,
+120.63647E+03,
+120.66699E+03,
+120.69751E+03,
+120.72803E+03,
+120.75854E+03,
+120.78906E+03,
+120.81958E+03,
+120.85010E+03,
+120.88062E+03,
+120.91113E+03,
+120.94165E+03,
+120.97217E+03,
+121.00269E+03,
+121.03320E+03,
+121.06372E+03,
+121.09424E+03,
+121.12476E+03,
+121.15527E+03,
+121.18579E+03,
+121.21631E+03,
+121.24683E+03,
+121.27734E+03,
+121.30786E+03,
+121.33838E+03,
+121.36890E+03,
+121.39941E+03,
+121.42993E+03,
+121.46045E+03,
+121.49097E+03,
+121.52148E+03,
+121.55200E+03,
+121.58252E+03,
+121.61304E+03,
+121.64355E+03,
+121.67407E+03,
+121.70459E+03,
+121.73511E+03,
+121.76563E+03,
+121.79614E+03,
+121.82666E+03,
+121.85718E+03,
+121.88770E+03,
+121.91821E+03,
+121.94873E+03,
+121.97925E+03,
+122.00977E+03,
+122.04028E+03,
+122.07080E+03,
+122.10132E+03,
+122.13184E+03,
+122.16235E+03,
+122.19287E+03,
+122.22339E+03,
+122.25391E+03,
+122.28442E+03,
+122.31494E+03,
+122.34546E+03,
+122.37598E+03,
+122.40649E+03,
+122.43701E+03,
+122.46753E+03,
+122.49805E+03,
+122.52856E+03,
+122.55908E+03,
+122.58960E+03,
+122.62012E+03,
+122.65063E+03,
+122.68115E+03,
+122.71167E+03,
+122.74219E+03,
+122.77271E+03,
+122.80322E+03,
+122.83374E+03,
+122.86426E+03,
+122.89478E+03,
+122.92529E+03,
+122.95581E+03,
+122.98633E+03,
+123.01685E+03,
+123.04736E+03,
+123.07788E+03,
+123.10840E+03,
+123.13892E+03,
+123.16943E+03,
+123.19995E+03,
+123.23047E+03,
+123.26099E+03,
+123.29150E+03,
+123.32202E+03,
+123.35254E+03,
+123.38306E+03,
+123.41357E+03,
+123.44409E+03,
+123.47461E+03,
+123.50513E+03,
+123.53564E+03,
+123.56616E+03,
+123.59668E+03,
+123.62720E+03,
+123.65771E+03,
+123.68823E+03,
+123.71875E+03,
+123.74927E+03,
+123.77979E+03,
+123.81030E+03,
+123.84082E+03,
+123.87134E+03,
+123.90186E+03,
+123.93237E+03,
+123.96289E+03,
+123.99341E+03,
+124.02393E+03,
+124.05444E+03,
+124.08496E+03,
+124.11548E+03,
+124.14600E+03,
+124.17651E+03,
+124.20703E+03,
+124.23755E+03,
+124.26807E+03,
+124.29858E+03,
+124.32910E+03,
+124.35962E+03,
+124.39014E+03,
+124.42065E+03,
+124.45117E+03,
+124.48169E+03,
+124.51221E+03,
+124.54272E+03,
+124.57324E+03,
+124.60376E+03,
+124.63428E+03,
+124.66479E+03,
+124.69531E+03,
+124.72583E+03,
+124.75635E+03,
+124.78687E+03,
+124.81738E+03,
+124.84790E+03,
+124.87842E+03,
+124.90894E+03,
+124.93945E+03,
+124.96997E+03,
+125.00049E+03,
+125.03101E+03,
+125.06152E+03,
+125.09204E+03,
+125.12256E+03,
+125.15308E+03,
+125.18359E+03,
+125.21411E+03,
+125.24463E+03,
+125.27515E+03,
+125.30566E+03,
+125.33618E+03,
+125.36670E+03,
+125.39722E+03,
+125.42773E+03,
+125.45825E+03,
+125.48877E+03,
+125.51929E+03,
+125.54980E+03,
+125.58032E+03,
+125.61084E+03,
+125.64136E+03,
+125.67188E+03,
+125.70239E+03,
+125.73291E+03,
+125.76343E+03,
+125.79395E+03,
+125.82446E+03,
+125.85498E+03,
+125.88550E+03,
+125.91602E+03,
+125.94653E+03,
+125.97705E+03,
+126.00757E+03,
+126.03809E+03,
+126.06860E+03,
+126.09912E+03,
+126.12964E+03,
+126.16016E+03,
+126.19067E+03,
+126.22119E+03,
+126.25171E+03,
+126.28223E+03,
+126.31274E+03,
+126.34326E+03,
+126.37378E+03,
+126.40430E+03,
+126.43481E+03,
+126.46533E+03,
+126.49585E+03,
+126.52637E+03,
+126.55688E+03,
+126.58740E+03,
+126.61792E+03,
+126.64844E+03,
+126.67896E+03,
+126.70947E+03,
+126.73999E+03,
+126.77051E+03,
+126.80103E+03,
+126.83154E+03,
+126.86206E+03,
+126.89258E+03,
+126.92310E+03,
+126.95361E+03,
+126.98413E+03,
+127.01465E+03,
+127.04517E+03,
+127.07568E+03,
+127.10620E+03,
+127.13672E+03,
+127.16724E+03,
+127.19775E+03,
+127.22827E+03,
+127.25879E+03,
+127.28931E+03,
+127.31982E+03,
+127.35034E+03,
+127.38086E+03,
+127.41138E+03,
+127.44189E+03,
+127.47241E+03,
+127.50293E+03,
+127.53345E+03,
+127.56396E+03,
+127.59448E+03,
+127.62500E+03,
+127.65552E+03,
+127.68604E+03,
+127.71655E+03,
+127.74707E+03,
+127.77759E+03,
+127.80811E+03,
+127.83862E+03,
+127.86914E+03,
+127.89966E+03,
+127.93018E+03,
+127.96069E+03,
+127.99121E+03,
+128.02173E+03,
+128.05225E+03,
+128.08276E+03,
+128.11328E+03,
+128.14380E+03,
+128.17432E+03,
+128.20483E+03,
+128.23535E+03,
+128.26587E+03,
+128.29639E+03,
+128.32690E+03,
+128.35742E+03,
+128.38794E+03,
+128.41846E+03,
+128.44897E+03,
+128.47949E+03,
+128.51001E+03,
+128.54053E+03,
+128.57104E+03,
+128.60156E+03,
+128.63208E+03,
+128.66260E+03,
+128.69312E+03,
+128.72363E+03,
+128.75415E+03,
+128.78467E+03,
+128.81519E+03,
+128.84570E+03,
+128.87622E+03,
+128.90674E+03,
+128.93726E+03,
+128.96777E+03,
+128.99829E+03,
+129.02881E+03,
+129.05933E+03,
+129.08984E+03,
+129.12036E+03,
+129.15088E+03,
+129.18140E+03,
+129.21191E+03,
+129.24243E+03,
+129.27295E+03,
+129.30347E+03,
+129.33398E+03,
+129.36450E+03,
+129.39502E+03,
+129.42554E+03,
+129.45605E+03,
+129.48657E+03,
+129.51709E+03,
+129.54761E+03,
+129.57813E+03,
+129.60864E+03,
+129.63916E+03,
+129.66968E+03,
+129.70020E+03,
+129.73071E+03,
+129.76123E+03,
+129.79175E+03,
+129.82227E+03,
+129.85278E+03,
+129.88330E+03,
+129.91382E+03,
+129.94434E+03,
+129.97485E+03,
+130.00537E+03,
+130.03589E+03,
+130.06641E+03,
+130.09692E+03,
+130.12744E+03,
+130.15796E+03,
+130.18848E+03,
+130.21899E+03,
+130.24951E+03,
+130.28003E+03,
+130.31055E+03,
+130.34106E+03,
+130.37158E+03,
+130.40210E+03,
+130.43262E+03,
+130.46313E+03,
+130.49365E+03,
+130.52417E+03,
+130.55469E+03,
+130.58521E+03,
+130.61572E+03,
+130.64624E+03,
+130.67676E+03,
+130.70728E+03,
+130.73779E+03,
+130.76831E+03,
+130.79883E+03,
+130.82935E+03,
+130.85986E+03,
+130.89038E+03,
+130.92090E+03,
+130.95142E+03,
+130.98193E+03,
+131.01245E+03,
+131.04297E+03,
+131.07349E+03,
+131.10400E+03,
+131.13452E+03,
+131.16504E+03,
+131.19556E+03,
+131.22607E+03,
+131.25659E+03,
+131.28711E+03,
+131.31763E+03,
+131.34814E+03,
+131.37866E+03,
+131.40918E+03,
+131.43970E+03,
+131.47021E+03,
+131.50073E+03,
+131.53125E+03,
+131.56177E+03,
+131.59229E+03,
+131.62280E+03,
+131.65332E+03,
+131.68384E+03,
+131.71436E+03,
+131.74487E+03,
+131.77539E+03,
+131.80591E+03,
+131.83643E+03,
+131.86694E+03,
+131.89746E+03,
+131.92798E+03,
+131.95850E+03,
+131.98901E+03,
+132.01953E+03,
+132.05005E+03,
+132.08057E+03,
+132.11108E+03,
+132.14160E+03,
+132.17212E+03,
+132.20264E+03,
+132.23315E+03,
+132.26367E+03,
+132.29419E+03,
+132.32471E+03,
+132.35522E+03,
+132.38574E+03,
+132.41626E+03,
+132.44678E+03,
+132.47729E+03,
+132.50781E+03,
+132.53833E+03,
+132.56885E+03,
+132.59937E+03,
+132.62988E+03,
+132.66040E+03,
+132.69092E+03,
+132.72144E+03,
+132.75195E+03,
+132.78247E+03,
+132.81299E+03,
+132.84351E+03,
+132.87402E+03,
+132.90454E+03,
+132.93506E+03,
+132.96558E+03,
+132.99609E+03,
+133.02661E+03,
+133.05713E+03,
+133.08765E+03,
+133.11816E+03,
+133.14868E+03,
+133.17920E+03,
+133.20972E+03,
+133.24023E+03,
+133.27075E+03,
+133.30127E+03,
+133.33179E+03,
+133.36230E+03,
+133.39282E+03,
+133.42334E+03,
+133.45386E+03,
+133.48438E+03,
+133.51489E+03,
+133.54541E+03,
+133.57593E+03,
+133.60645E+03,
+133.63696E+03,
+133.66748E+03,
+133.69800E+03,
+133.72852E+03,
+133.75903E+03,
+133.78955E+03,
+133.82007E+03,
+133.85059E+03,
+133.88110E+03,
+133.91162E+03,
+133.94214E+03,
+133.97266E+03,
+134.00317E+03,
+134.03369E+03,
+134.06421E+03,
+134.09473E+03,
+134.12524E+03,
+134.15576E+03,
+134.18628E+03,
+134.21680E+03,
+134.24731E+03,
+134.27783E+03,
+134.30835E+03,
+134.33887E+03,
+134.36938E+03,
+134.39990E+03,
+134.43042E+03,
+134.46094E+03,
+134.49146E+03,
+134.52197E+03,
+134.55249E+03,
+134.58301E+03,
+134.61353E+03,
+134.64404E+03,
+134.67456E+03,
+134.70508E+03,
+134.73560E+03,
+134.76611E+03,
+134.79663E+03,
+134.82715E+03,
+134.85767E+03,
+134.88818E+03,
+134.91870E+03,
+134.94922E+03,
+134.97974E+03,
+135.01025E+03,
+135.04077E+03,
+135.07129E+03,
+135.10181E+03,
+135.13232E+03,
+135.16284E+03,
+135.19336E+03,
+135.22388E+03,
+135.25439E+03,
+135.28491E+03,
+135.31543E+03,
+135.34595E+03,
+135.37646E+03,
+135.40698E+03,
+135.43750E+03,
+135.46802E+03,
+135.49854E+03,
+135.52905E+03,
+135.55957E+03,
+135.59009E+03,
+135.62061E+03,
+135.65112E+03,
+135.68164E+03,
+135.71216E+03,
+135.74268E+03,
+135.77319E+03,
+135.80371E+03,
+135.83423E+03,
+135.86475E+03,
+135.89526E+03,
+135.92578E+03,
+135.95630E+03,
+135.98682E+03,
+136.01733E+03,
+136.04785E+03,
+136.07837E+03,
+136.10889E+03,
+136.13940E+03,
+136.16992E+03,
+136.20044E+03,
+136.23096E+03,
+136.26147E+03,
+136.29199E+03,
+136.32251E+03,
+136.35303E+03,
+136.38354E+03,
+136.41406E+03,
+136.44458E+03,
+136.47510E+03,
+136.50562E+03,
+136.53613E+03,
+136.56665E+03,
+136.59717E+03,
+136.62769E+03,
+136.65820E+03,
+136.68872E+03,
+136.71924E+03,
+136.74976E+03,
+136.78027E+03,
+136.81079E+03,
+136.84131E+03,
+136.87183E+03,
+136.90234E+03,
+136.93286E+03,
+136.96338E+03,
+136.99390E+03,
+137.02441E+03,
+137.05493E+03,
+137.08545E+03,
+137.11597E+03,
+137.14648E+03,
+137.17700E+03,
+137.20752E+03,
+137.23804E+03,
+137.26855E+03,
+137.29907E+03,
+137.32959E+03,
+137.36011E+03,
+137.39063E+03,
+137.42114E+03,
+137.45166E+03,
+137.48218E+03,
+137.51270E+03,
+137.54321E+03,
+137.57373E+03,
+137.60425E+03,
+137.63477E+03,
+137.66528E+03,
+137.69580E+03,
+137.72632E+03,
+137.75684E+03,
+137.78735E+03,
+137.81787E+03,
+137.84839E+03,
+137.87891E+03,
+137.90942E+03,
+137.93994E+03,
+137.97046E+03,
+138.00098E+03,
+138.03149E+03,
+138.06201E+03,
+138.09253E+03,
+138.12305E+03,
+138.15356E+03,
+138.18408E+03,
+138.21460E+03,
+138.24512E+03,
+138.27563E+03,
+138.30615E+03,
+138.33667E+03,
+138.36719E+03,
+138.39771E+03,
+138.42822E+03,
+138.45874E+03,
+138.48926E+03,
+138.51978E+03,
+138.55029E+03,
+138.58081E+03,
+138.61133E+03,
+138.64185E+03,
+138.67236E+03,
+138.70288E+03,
+138.73340E+03,
+138.76392E+03,
+138.79443E+03,
+138.82495E+03,
+138.85547E+03,
+138.88599E+03,
+138.91650E+03,
+138.94702E+03,
+138.97754E+03,
+139.00806E+03,
+139.03857E+03,
+139.06909E+03,
+139.09961E+03,
+139.13013E+03,
+139.16064E+03,
+139.19116E+03,
+139.22168E+03,
+139.25220E+03,
+139.28271E+03,
+139.31323E+03,
+139.34375E+03,
+139.37427E+03,
+139.40479E+03,
+139.43530E+03,
+139.46582E+03,
+139.49634E+03,
+139.52686E+03,
+139.55737E+03,
+139.58789E+03,
+139.61841E+03,
+139.64893E+03,
+139.67944E+03,
+139.70996E+03,
+139.74048E+03,
+139.77100E+03,
+139.80151E+03,
+139.83203E+03,
+139.86255E+03,
+139.89307E+03,
+139.92358E+03,
+139.95410E+03,
+139.98462E+03,
+140.01514E+03,
+140.04565E+03,
+140.07617E+03,
+140.10669E+03,
+140.13721E+03,
+140.16772E+03,
+140.19824E+03,
+140.22876E+03,
+140.25928E+03,
+140.28979E+03,
+140.32031E+03,
+140.35083E+03,
+140.38135E+03,
+140.41187E+03,
+140.44238E+03,
+140.47290E+03,
+140.50342E+03,
+140.53394E+03,
+140.56445E+03,
+140.59497E+03,
+140.62549E+03,
+140.65601E+03,
+140.68652E+03,
+140.71704E+03,
+140.74756E+03,
+140.77808E+03,
+140.80859E+03,
+140.83911E+03,
+140.86963E+03,
+140.90015E+03,
+140.93066E+03,
+140.96118E+03,
+140.99170E+03,
+141.02222E+03,
+141.05273E+03,
+141.08325E+03,
+141.11377E+03,
+141.14429E+03,
+141.17480E+03,
+141.20532E+03,
+141.23584E+03,
+141.26636E+03,
+141.29688E+03,
+141.32739E+03,
+141.35791E+03,
+141.38843E+03,
+141.41895E+03,
+141.44946E+03,
+141.47998E+03,
+141.51050E+03,
+141.54102E+03,
+141.57153E+03,
+141.60205E+03,
+141.63257E+03,
+141.66309E+03,
+141.69360E+03,
+141.72412E+03,
+141.75464E+03,
+141.78516E+03,
+141.81567E+03,
+141.84619E+03,
+141.87671E+03,
+141.90723E+03,
+141.93774E+03,
+141.96826E+03,
+141.99878E+03,
+142.02930E+03,
+142.05981E+03,
+142.09033E+03,
+142.12085E+03,
+142.15137E+03,
+142.18188E+03,
+142.21240E+03,
+142.24292E+03,
+142.27344E+03,
+142.30396E+03,
+142.33447E+03,
+142.36499E+03,
+142.39551E+03,
+142.42603E+03,
+142.45654E+03,
+142.48706E+03,
+142.51758E+03,
+142.54810E+03,
+142.57861E+03,
+142.60913E+03,
+142.63965E+03,
+142.67017E+03,
+142.70068E+03,
+142.73120E+03,
+142.76172E+03,
+142.79224E+03,
+142.82275E+03,
+142.85327E+03,
+142.88379E+03,
+142.91431E+03,
+142.94482E+03,
+142.97534E+03,
+143.00586E+03,
+143.03638E+03,
+143.06689E+03,
+143.09741E+03,
+143.12793E+03,
+143.15845E+03,
+143.18896E+03,
+143.21948E+03,
+143.25000E+03,
+143.28052E+03,
+143.31104E+03,
+143.34155E+03,
+143.37207E+03,
+143.40259E+03,
+143.43311E+03,
+143.46362E+03,
+143.49414E+03,
+143.52466E+03,
+143.55518E+03,
+143.58569E+03,
+143.61621E+03,
+143.64673E+03,
+143.67725E+03,
+143.70776E+03,
+143.73828E+03,
+143.76880E+03,
+143.79932E+03,
+143.82983E+03,
+143.86035E+03,
+143.89087E+03,
+143.92139E+03,
+143.95190E+03,
+143.98242E+03,
+144.01294E+03,
+144.04346E+03,
+144.07397E+03,
+144.10449E+03,
+144.13501E+03,
+144.16553E+03,
+144.19604E+03,
+144.22656E+03,
+144.25708E+03,
+144.28760E+03,
+144.31812E+03,
+144.34863E+03,
+144.37915E+03,
+144.40967E+03,
+144.44019E+03,
+144.47070E+03,
+144.50122E+03,
+144.53174E+03,
+144.56226E+03,
+144.59277E+03,
+144.62329E+03,
+144.65381E+03,
+144.68433E+03,
+144.71484E+03,
+144.74536E+03,
+144.77588E+03,
+144.80640E+03,
+144.83691E+03,
+144.86743E+03,
+144.89795E+03,
+144.92847E+03,
+144.95898E+03,
+144.98950E+03,
+145.02002E+03,
+145.05054E+03,
+145.08105E+03,
+145.11157E+03,
+145.14209E+03,
+145.17261E+03,
+145.20313E+03,
+145.23364E+03,
+145.26416E+03,
+145.29468E+03,
+145.32520E+03,
+145.35571E+03,
+145.38623E+03,
+145.41675E+03,
+145.44727E+03,
+145.47778E+03,
+145.50830E+03,
+145.53882E+03,
+145.56934E+03,
+145.59985E+03,
+145.63037E+03,
+145.66089E+03,
+145.69141E+03,
+145.72192E+03,
+145.75244E+03,
+145.78296E+03,
+145.81348E+03,
+145.84399E+03,
+145.87451E+03,
+145.90503E+03,
+145.93555E+03,
+145.96606E+03,
+145.99658E+03,
+146.02710E+03,
+146.05762E+03,
+146.08813E+03,
+146.11865E+03,
+146.14917E+03,
+146.17969E+03,
+146.21021E+03,
+146.24072E+03,
+146.27124E+03,
+146.30176E+03,
+146.33228E+03,
+146.36279E+03,
+146.39331E+03,
+146.42383E+03,
+146.45435E+03,
+146.48486E+03,
+146.51538E+03,
+146.54590E+03,
+146.57642E+03,
+146.60693E+03,
+146.63745E+03,
+146.66797E+03,
+146.69849E+03,
+146.72900E+03,
+146.75952E+03,
+146.79004E+03,
+146.82056E+03,
+146.85107E+03,
+146.88159E+03,
+146.91211E+03,
+146.94263E+03,
+146.97314E+03,
+147.00366E+03,
+147.03418E+03,
+147.06470E+03,
+147.09521E+03,
+147.12573E+03,
+147.15625E+03,
+147.18677E+03,
+147.21729E+03,
+147.24780E+03,
+147.27832E+03,
+147.30884E+03,
+147.33936E+03,
+147.36987E+03,
+147.40039E+03,
+147.43091E+03,
+147.46143E+03,
+147.49194E+03,
+147.52246E+03,
+147.55298E+03,
+147.58350E+03,
+147.61401E+03,
+147.64453E+03,
+147.67505E+03,
+147.70557E+03,
+147.73608E+03,
+147.76660E+03,
+147.79712E+03,
+147.82764E+03,
+147.85815E+03,
+147.88867E+03,
+147.91919E+03,
+147.94971E+03,
+147.98022E+03,
+148.01074E+03,
+148.04126E+03,
+148.07178E+03,
+148.10229E+03,
+148.13281E+03,
+148.16333E+03,
+148.19385E+03,
+148.22437E+03,
+148.25488E+03,
+148.28540E+03,
+148.31592E+03,
+148.34644E+03,
+148.37695E+03,
+148.40747E+03,
+148.43799E+03,
+148.46851E+03,
+148.49902E+03,
+148.52954E+03,
+148.56006E+03,
+148.59058E+03,
+148.62109E+03,
+148.65161E+03,
+148.68213E+03,
+148.71265E+03,
+148.74316E+03,
+148.77368E+03,
+148.80420E+03,
+148.83472E+03,
+148.86523E+03,
+148.89575E+03,
+148.92627E+03,
+148.95679E+03,
+148.98730E+03,
+149.01782E+03,
+149.04834E+03,
+149.07886E+03,
+149.10938E+03,
+149.13989E+03,
+149.17041E+03,
+149.20093E+03,
+149.23145E+03,
+149.26196E+03,
+149.29248E+03,
+149.32300E+03,
+149.35352E+03,
+149.38403E+03,
+149.41455E+03,
+149.44507E+03,
+149.47559E+03,
+149.50610E+03,
+149.53662E+03,
+149.56714E+03,
+149.59766E+03,
+149.62817E+03,
+149.65869E+03,
+149.68921E+03,
+149.71973E+03,
+149.75024E+03,
+149.78076E+03,
+149.81128E+03,
+149.84180E+03,
+149.87231E+03,
+149.90283E+03,
+149.93335E+03,
+149.96387E+03,
+149.99438E+03,
+150.02490E+03,
+150.05542E+03,
+150.08594E+03,
+150.11646E+03,
+150.14697E+03,
+150.17749E+03,
+150.20801E+03,
+150.23853E+03,
+150.26904E+03,
+150.29956E+03,
+150.33008E+03,
+150.36060E+03,
+150.39111E+03,
+150.42163E+03,
+150.45215E+03,
+150.48267E+03,
+150.51318E+03,
+150.54370E+03,
+150.57422E+03,
+150.60474E+03,
+150.63525E+03,
+150.66577E+03,
+150.69629E+03,
+150.72681E+03,
+150.75732E+03,
+150.78784E+03,
+150.81836E+03,
+150.84888E+03,
+150.87939E+03,
+150.90991E+03,
+150.94043E+03,
+150.97095E+03,
+151.00146E+03,
+151.03198E+03,
+151.06250E+03,
+151.09302E+03,
+151.12354E+03,
+151.15405E+03,
+151.18457E+03,
+151.21509E+03,
+151.24561E+03,
+151.27612E+03,
+151.30664E+03,
+151.33716E+03,
+151.36768E+03,
+151.39819E+03,
+151.42871E+03,
+151.45923E+03,
+151.48975E+03,
+151.52026E+03,
+151.55078E+03,
+151.58130E+03,
+151.61182E+03,
+151.64233E+03,
+151.67285E+03,
+151.70337E+03,
+151.73389E+03,
+151.76440E+03,
+151.79492E+03,
+151.82544E+03,
+151.85596E+03,
+151.88647E+03,
+151.91699E+03,
+151.94751E+03,
+151.97803E+03,
+152.00854E+03,
+152.03906E+03,
+152.06958E+03,
+152.10010E+03,
+152.13062E+03,
+152.16113E+03,
+152.19165E+03,
+152.22217E+03,
+152.25269E+03,
+152.28320E+03,
+152.31372E+03,
+152.34424E+03,
+152.37476E+03,
+152.40527E+03,
+152.43579E+03,
+152.46631E+03,
+152.49683E+03,
+152.52734E+03,
+152.55786E+03,
+152.58838E+03,
+152.61890E+03,
+152.64941E+03,
+152.67993E+03,
+152.71045E+03,
+152.74097E+03,
+152.77148E+03,
+152.80200E+03,
+152.83252E+03,
+152.86304E+03,
+152.89355E+03,
+152.92407E+03,
+152.95459E+03,
+152.98511E+03,
+153.01563E+03,
+153.04614E+03,
+153.07666E+03,
+153.10718E+03,
+153.13770E+03,
+153.16821E+03,
+153.19873E+03,
+153.22925E+03,
+153.25977E+03,
+153.29028E+03,
+153.32080E+03,
+153.35132E+03,
+153.38184E+03,
+153.41235E+03,
+153.44287E+03,
+153.47339E+03,
+153.50391E+03,
+153.53442E+03,
+153.56494E+03,
+153.59546E+03,
+153.62598E+03,
+153.65649E+03,
+153.68701E+03,
+153.71753E+03,
+153.74805E+03,
+153.77856E+03,
+153.80908E+03,
+153.83960E+03,
+153.87012E+03,
+153.90063E+03,
+153.93115E+03,
+153.96167E+03,
+153.99219E+03,
+154.02271E+03,
+154.05322E+03,
+154.08374E+03,
+154.11426E+03,
+154.14478E+03,
+154.17529E+03,
+154.20581E+03,
+154.23633E+03,
+154.26685E+03,
+154.29736E+03,
+154.32788E+03,
+154.35840E+03,
+154.38892E+03,
+154.41943E+03,
+154.44995E+03,
+154.48047E+03,
+154.51099E+03,
+154.54150E+03,
+154.57202E+03,
+154.60254E+03,
+154.63306E+03,
+154.66357E+03,
+154.69409E+03,
+154.72461E+03,
+154.75513E+03,
+154.78564E+03,
+154.81616E+03,
+154.84668E+03,
+154.87720E+03,
+154.90771E+03,
+154.93823E+03,
+154.96875E+03,
+154.99927E+03,
+155.02979E+03,
+155.06030E+03,
+155.09082E+03,
+155.12134E+03,
+155.15186E+03,
+155.18237E+03,
+155.21289E+03,
+155.24341E+03,
+155.27393E+03,
+155.30444E+03,
+155.33496E+03,
+155.36548E+03,
+155.39600E+03,
+155.42651E+03,
+155.45703E+03,
+155.48755E+03,
+155.51807E+03,
+155.54858E+03,
+155.57910E+03,
+155.60962E+03,
+155.64014E+03,
+155.67065E+03,
+155.70117E+03,
+155.73169E+03,
+155.76221E+03,
+155.79272E+03,
+155.82324E+03,
+155.85376E+03,
+155.88428E+03,
+155.91479E+03,
+155.94531E+03,
+155.97583E+03,
+156.00635E+03,
+156.03687E+03,
+156.06738E+03,
+156.09790E+03,
+156.12842E+03,
+156.15894E+03,
+156.18945E+03,
+156.21997E+03,
+156.25049E+03,
+156.28101E+03,
+156.31152E+03,
+156.34204E+03,
+156.37256E+03,
+156.40308E+03,
+156.43359E+03,
+156.46411E+03,
+156.49463E+03,
+156.52515E+03,
+156.55566E+03,
+156.58618E+03,
+156.61670E+03,
+156.64722E+03,
+156.67773E+03,
+156.70825E+03,
+156.73877E+03,
+156.76929E+03,
+156.79980E+03,
+156.83032E+03,
+156.86084E+03,
+156.89136E+03,
+156.92188E+03,
